,Uniform,Gaussian,Nearly Sorted,Fully Sorted,Reversed,Few Unique Values
3472,8484,-5401,3472,3472,6527,4
3473,4862,19032,3473,3473,6526,8
3474,1235,-3119,643,3474,6525,6
3475,6516,6497,3475,3475,6524,0
3476,1350,2218,6368,3476,6523,5
3477,307,29,3477,3477,6522,4
3478,893,2545,3478,3478,6521,4
3479,9630,16833,3479,3479,6520,5
3480,4744,16381,3480,3480,6519,9
3481,3920,17596,3481,3481,6518,8
3482,56,-7592,3482,3482,6517,0
3483,4316,2571,6797,3483,6516,0
3484,8055,-1396,3484,3484,6515,1
3485,8528,1217,3485,3485,6514,5
3486,1253,-19916,3486,3486,6513,7
3487,3577,-15499,3487,3487,6512,2
3488,2825,-4145,3488,3488,6511,9
3489,7240,1585,3489,3489,6510,0
3490,6897,-4413,3490,3490,6509,6
3491,5386,-14195,3491,3491,6508,3
3492,2403,-7848,2615,3492,6507,1
3493,9235,-8098,3493,3493,6506,1
3494,6642,-5466,3494,3494,6505,6
3495,6245,18230,3495,3495,6504,5
3496,9224,1046,3496,3496,6503,1
3497,561,-6094,3497,3497,6502,9
3498,9579,-3755,3498,3498,6501,4
3499,8239,-7071,3499,3499,6500,1
3500,6212,2776,3500,3500,6499,1
3501,9742,-6786,3501,3501,6498,5
3502,1821,-4385,3502,3502,6497,7
3503,2949,1664,3503,3503,6496,2
3504,7844,-6001,3504,3504,6495,8
3505,8045,-7701,3505,3505,6494,8
3506,1800,6215,3506,3506,6493,8
3507,335,3062,3507,3507,6492,6
3508,2586,3855,3508,3508,6491,9
3509,2311,-6548,3509,3509,6490,1
3510,1578,741,9819,3510,6489,5
3511,7868,-7665,3511,3511,6488,0
3512,2666,20368,3512,3512,6487,0
3513,9587,3616,3513,3513,6486,2
3514,4877,-10148,3514,3514,6485,6
3515,7948,-5203,3515,3515,6484,6
3516,7051,20618,3516,3516,6483,0
3517,9490,-7057,3517,3517,6482,5
3518,9760,-8462,3518,3518,6481,8
3519,1586,5547,3519,3519,6480,7
3520,6729,11307,3520,3520,6479,5
3521,9011,15265,3521,3521,6478,6
3522,6592,-24744,4573,3522,6477,7
3523,1950,-7902,3523,3523,6476,9
3524,7949,-1406,7893,3524,6475,5
3525,9402,-12358,3525,3525,6474,7
3526,5228,16889,3526,3526,6473,9
3527,6054,-20906,5234,3527,6472,3
3528,5402,-2390,3528,3528,6471,0
3529,2135,-11827,6291,3529,6470,0
3530,8350,545,3530,3530,6469,4
3531,9641,1513,3531,3531,6468,4
3532,4419,-8740,3532,3532,6467,0
3533,6437,-10572,3533,3533,6466,0
3534,333,2797,3534,3534,6465,0
3535,544,-5092,3535,3535,6464,8
3536,52,16493,3536,3536,6463,3
3537,5872,-83,3537,3537,6462,2
3538,7235,-22822,3538,3538,6461,4
3539,1717,647,3539,3539,6460,1
3540,8465,7705,3540,3540,6459,2
3541,6238,5723,3541,3541,6458,1
3542,4838,22048,3542,3542,6457,1
3543,3065,-782,3543,3543,6456,4
3544,9207,-19286,3544,3544,6455,6
3545,8484,6486,3545,3545,6454,3
3546,2450,-13879,3546,3546,6453,2
3547,4248,581,3547,3547,6452,5
3548,755,-21208,3548,3548,6451,4
3549,8773,-21427,3549,3549,6450,2
3550,9392,6674,4439,3550,6449,2
3551,3127,-2409,9644,3551,6448,0
3552,3162,18140,3552,3552,6447,9
3553,948,4448,3553,3553,6446,7
3554,3197,-36,3554,3554,6445,1
3555,9407,1782,9444,3555,6444,2
3556,464,-6398,3556,3556,6443,6
3557,2616,-9916,3557,3557,6442,5
3558,7899,6241,3558,3558,6441,7
3559,7101,-11619,3559,3559,6440,1
3560,99,1717,3560,3560,6439,8
3561,3959,9140,3561,3561,6438,0
3562,455,4721,3163,3562,6437,4
3563,2027,-2324,3563,3563,6436,6
3564,4857,9204,3564,3564,6435,4
3565,8149,-3329,3565,3565,6434,6
3566,5400,23404,3566,3566,6433,9
3567,7116,-9554,3567,3567,6432,6
3568,2007,-1016,3568,3568,6431,9
3569,7008,-3735,3569,3569,6430,4
3570,5564,5648,3570,3570,6429,9
3571,9836,-1172,3571,3571,6428,5
3572,4183,-3576,3572,3572,6427,9
3573,2972,9720,3573,3573,6426,2
3574,1702,-16714,3574,3574,6425,4
3575,6142,814,3575,3575,6424,1
3576,2034,2777,7963,3576,6423,1
3577,2084,6932,3577,3577,6422,0
3578,9108,25874,3578,3578,6421,7
3579,5866,-9233,1788,3579,6420,4
3580,3617,2120,3580,3580,6419,9
3581,6477,1135,3581,3581,6418,5
3582,9055,5634,3582,3582,6417,8
3583,4801,-1564,3583,3583,6416,8
3584,4839,5213,3584,3584,6415,2
3585,917,12599,3585,3585,6414,9
3586,6115,-11746,3586,3586,6413,5
3587,4367,1756,3587,3587,6412,9
3588,6593,11223,3588,3588,6411,4
3589,6169,-11552,3589,3589,6410,8
3590,7354,-2867,3590,3590,6409,0
3591,200,-3664,3591,3591,6408,2
3592,2487,7576,3592,3592,6407,7
3593,4446,5248,3593,3593,6406,7
3594,8634,-5439,3594,3594,6405,0
3595,2593,-2581,3595,3595,6404,0
3596,2545,3738,3596,3596,6403,4
3597,4836,-7081,3597,3597,6402,3
3598,6355,-4276,721,3598,6401,8
3599,1699,-996,3599,3599,6400,9
3600,8588,-2069,3600,3600,6399,7
3601,3659,-2943,3601,3601,6398,0
3602,5270,2537,3602,3602,6397,0
3603,6634,2968,3603,3603,6396,1
3604,8489,11369,3604,3604,6395,8
3605,5647,18812,3605,3605,6394,4
3606,8739,-2432,3606,3606,6393,5
3607,4542,-7660,3607,3607,6392,2
3608,9217,-554,3608,3608,6391,2
3609,864,-15766,3609,3609,6390,0
3610,4915,320,3610,3610,6389,2
3611,911,15835,1678,3611,6388,3
3612,9695,-2712,3612,3612,6387,4
3613,5062,1941,3613,3613,6386,2
3614,3308,30694,3614,3614,6385,7
3615,8412,-17672,3615,3615,6384,3
3616,954,-191,3616,3616,6383,2
3617,942,2899,3617,3617,6382,4
3618,8927,416,3618,3618,6381,7
3619,1185,-5012,3619,3619,6380,9
3620,5573,606,3620,3620,6379,1
3621,5914,-6365,6509,3621,6378,9
3622,8188,28001,3622,3622,6377,2
3623,4623,-14375,3623,3623,6376,3
3624,7106,15661,3624,3624,6375,9
3625,328,1237,3625,3625,6374,7
3626,6901,1934,3626,3626,6373,4
3627,4625,-1937,3627,3627,6372,3
3628,3184,-6547,3628,3628,6371,4
3629,5969,5366,3629,3629,6370,4
3630,2481,7414,3630,3630,6369,7
3631,9217,-15471,3631,3631,6368,2
3632,2327,7977,3632,3632,6367,1
3633,4088,-13603,3633,3633,6366,1
3634,8235,2793,3634,3634,6365,8
3635,7325,14177,3635,3635,6364,3
3636,6567,15214,3636,3636,6363,8
3637,9213,17332,3637,3637,6362,1
3638,1993,-6416,3638,3638,6361,3
3639,743,37,3639,3639,6360,3
3640,323,-12194,3640,3640,6359,1
3641,6890,-13425,5687,3641,6358,8
3642,9570,11690,3642,3642,6357,4
3643,2783,-16107,3643,3643,6356,8
3644,8841,10484,3644,3644,6355,1
3645,6343,6496,3645,3645,6354,5
3646,3460,377,1824,3646,6353,4
3647,4006,-7856,3647,3647,6352,9
3648,6797,-13705,3648,3648,6351,8
3649,5285,-4901,3649,3649,6350,5
3650,1481,-8319,3650,3650,6349,7
3651,1691,4029,3651,3651,6348,4
3652,5700,-5207,3652,3652,6347,0
3653,2264,8246,3653,3653,6346,5
3654,7316,7164,3654,3654,6345,6
3655,4889,3206,3655,3655,6344,0
3656,7759,4934,3656,3656,6343,2
3657,1627,11240,3657,3657,6342,3
3658,2811,1688,3658,3658,6341,3
3659,9967,10414,3659,3659,6340,6
3660,5257,812,3660,3660,6339,4
3661,4205,-13963,3661,3661,6338,2
3662,4228,-10385,3662,3662,6337,2
3663,2106,13490,3663,3663,6336,9
3664,5992,14709,3664,3664,6335,6
3665,493,-15846,3665,3665,6334,0
3666,3895,-11425,3666,3666,6333,8
3667,2889,812,3667,3667,6332,6
3668,4125,6848,1129,3668,6331,3
3669,2905,17596,3669,3669,6330,2
3670,4715,-7824,3670,3670,6329,3
3671,6223,-2814,3671,3671,6328,3
3672,7880,-3211,3672,3672,6327,2
3673,1255,756,3673,3673,6326,2
3674,2925,-10534,3674,3674,6325,9
3675,2813,355,3675,3675,6324,8
3676,1760,8702,3676,3676,6323,0
3677,1876,-5821,3677,3677,6322,2
3678,730,-14930,5921,3678,6321,1
3679,5772,-4380,3679,3679,6320,9
3680,7766,9149,3091,3680,6319,3
3681,5987,-4750,3681,3681,6318,4
3682,8045,-19361,3682,3682,6317,9
3683,560,9420,3683,3683,6316,1
3684,4218,-15745,3684,3684,6315,4
3685,3637,12282,3685,3685,6314,0
3686,4221,7018,3686,3686,6313,5
3687,1663,-7859,3687,3687,6312,0
3688,6432,6874,3688,3688,6311,1
3689,1384,6367,3689,3689,6310,7
3690,7708,6348,3690,3690,6309,6
3691,4667,817,3691,3691,6308,1
3692,5939,3107,3692,3692,6307,6
3693,6131,-946,3693,3693,6306,8
3694,4509,-9316,3694,3694,6305,5
3695,6696,-3373,3695,3695,6304,1
3696,7623,-4592,3696,3696,6303,4
3697,6630,-15196,3697,3697,6302,2
3698,4087,9670,6946,3698,6301,1
3699,712,3247,3699,3699,6300,3
3700,2237,-17544,3700,3700,6299,0
3701,3912,10463,3701,3701,6298,6
3702,1224,-19068,3702,3702,6297,3
3703,7306,-8689,3703,3703,6296,4
3704,3866,271,3704,3704,6295,7
3705,3878,-11964,3705,3705,6294,2
3706,9335,14346,3706,3706,6293,6
3707,6647,7886,3707,3707,6292,0
3708,7156,10134,3708,3708,6291,8
3709,1544,6960,3709,3709,6290,9
3710,7560,-9480,3710,3710,6289,5
3711,7073,-9240,3711,3711,6288,2
3712,9674,-2843,3712,3712,6287,9
3713,6207,12571,3713,3713,6286,6
3714,3123,-4384,3714,3714,6285,2
3715,4174,8274,3715,3715,6284,0
3716,6045,1886,3716,3716,6283,2
3717,5608,9765,3717,3717,6282,7
3718,804,-12027,3718,3718,6281,4
3719,9449,-9746,3719,3719,6280,4
3720,889,13651,3720,3720,6279,7
3721,8828,-1487,3721,3721,6278,9
3722,8022,-17816,3722,3722,6277,2
3723,7379,-3891,3723,3723,6276,2
3724,602,-9145,3724,3724,6275,0
3725,1060,-4531,3725,3725,6274,8
3726,6932,7717,3726,3726,6273,2
3727,1830,15020,3727,3727,6272,2
3728,4800,-138,3728,3728,6271,9
3729,4447,2779,3729,3729,6270,1
3730,6923,-9091,5424,3730,6269,1
3731,6336,21754,3731,3731,6268,3
3732,2780,-14741,3732,3732,6267,0
3733,8674,7216,3733,3733,6266,5
3734,4518,2147,3734,3734,6265,6
3735,4635,20904,3735,3735,6264,1
3736,3057,12082,3736,3736,6263,9
3737,4334,4816,3737,3737,6262,3
3738,4721,1129,3738,3738,6261,9
3739,2543,-1706,3739,3739,6260,1
3740,1986,-9606,3740,3740,6259,6
3741,2317,-11603,3741,3741,6258,4
3742,6631,-8509,3742,3742,6257,4
3743,163,11328,3743,3743,6256,9
3744,7208,-3876,3744,3744,6255,0
3745,4184,-14897,3745,3745,6254,1
3746,7646,-9763,3746,3746,6253,8
3747,6110,-2702,3747,3747,6252,0
3748,5830,3961,8230,3748,6251,7
3749,8207,-5790,3749,3749,6250,9
3750,4840,9323,3750,3750,6249,9
3751,74,-2052,3751,3751,6248,4
3752,5259,9063,3752,3752,6247,7
3753,6264,1017,3753,3753,6246,5
3754,1279,7005,3754,3754,6245,3
3755,760,-9633,3755,3755,6244,0
3756,585,-927,3756,3756,6243,4
3757,298,-6600,3757,3757,6242,8
3758,5437,-4657,3758,3758,6241,9
3759,2280,-3370,3759,3759,6240,1
3760,8879,-4219,3760,3760,6239,2
3761,9087,-16828,6824,3761,6238,8
3762,8674,-3439,3762,3762,6237,8
3763,9404,5786,9518,3763,6236,4
3764,3654,11155,3764,3764,6235,3
3765,3497,-7547,3765,3765,6234,2
3766,1874,1433,3766,3766,6233,7
3767,805,15270,3767,3767,6232,8
3768,755,1103,7267,3768,6231,8
3769,8238,476,3769,3769,6230,1
3770,2989,456,3770,3770,6229,0
3771,5922,780,582,3771,6228,8
3772,5943,15487,3772,3772,6227,0
3773,2535,-13416,3773,3773,6226,0
3774,3633,1634,3774,3774,6225,9
3775,7728,-4548,3775,3775,6224,5
3776,5193,-10377,3776,3776,6223,1
3777,1020,2700,5697,3777,6222,4
3778,5118,4862,3778,3778,6221,3
3779,7635,1444,8406,3779,6220,6
3780,9328,4816,3780,3780,6219,7
3781,4446,-4220,3781,3781,6218,9
3782,5273,15303,3782,3782,6217,9
3783,8094,4429,3783,3783,6216,6
3784,6411,13882,3784,3784,6215,7
3785,4542,18185,3785,3785,6214,9
3786,2098,24934,3786,3786,6213,1
3787,3102,-4810,3787,3787,6212,9
3788,8333,-2998,5199,3788,6211,0
3789,9160,4958,5185,3789,6210,0
3790,793,-7426,3790,3790,6209,3
3791,2499,934,3791,3791,6208,7
3792,2285,-2420,3792,3792,6207,7
3793,7060,11267,3793,3793,6206,1
3794,228,-8839,3794,3794,6205,7
3795,1741,-505,3795,3795,6204,2
3796,1845,5807,3796,3796,6203,9
3797,984,-6281,3797,3797,6202,5
3798,5994,9204,6721,3798,6201,9
3799,1632,-5396,4637,3799,6200,0
3800,8236,-2384,3800,3800,6199,2
3801,6011,-2385,3801,3801,6198,6
3802,4345,1135,3802,3802,6197,8
3803,426,1637,3803,3803,6196,1
3804,2008,-4232,3804,3804,6195,5
3805,2072,-6239,3805,3805,6194,1
3806,8947,6645,3806,3806,6193,4
3807,3283,-803,3807,3807,6192,0
3808,1597,-8222,3808,3808,6191,9
3809,8602,-12654,3809,3809,6190,9
3810,7139,-6430,4642,3810,6189,8
3811,3746,-11944,3476,3811,6188,4
3812,2405,4358,3812,3812,6187,9
3813,6012,6364,3813,3813,6186,0
3814,8004,-860,3814,3814,6185,5
3815,7343,292,3815,3815,6184,6
3816,6290,2562,3816,3816,6183,5
3817,8259,7497,3817,3817,6182,2
3818,4181,-9962,3818,3818,6181,4
3819,3721,-15841,3819,3819,6180,4
3820,3223,-2168,3820,3820,6179,0
3821,5472,8501,3821,3821,6178,2
3822,2609,-4025,3822,3822,6177,1
3823,4554,14219,3823,3823,6176,5
3824,7151,-12813,3824,3824,6175,2
3825,6279,-3169,3825,3825,6174,7
3826,8735,15757,3826,3826,6173,3
3827,2030,-8983,3827,3827,6172,7
3828,3571,18379,3828,3828,6171,8
3829,3157,-9308,3829,3829,6170,8
3830,80,-1156,3830,3830,6169,0
3831,7330,12513,3831,3831,6168,2
3832,2992,418,3832,3832,6167,7
3833,9991,4589,3833,3833,6166,9
3834,3827,10698,3834,3834,6165,7
3835,4045,-7557,3835,3835,6164,4
3836,3576,3251,5708,3836,6163,4
3837,6491,19979,3837,3837,6162,9
3838,7901,-17828,3838,3838,6161,5
3839,3477,9681,3839,3839,6160,3
3840,540,-2928,3840,3840,6159,8
3841,6904,-3061,3841,3841,6158,7
3842,9095,-2228,3842,3842,6157,5
3843,1537,2329,3843,3843,6156,3
3844,2430,19235,3844,3844,6155,9
3845,4483,-924,2064,3845,6154,4
3846,5714,7373,3846,3846,6153,2
3847,3589,-2774,3847,3847,6152,4
3848,8288,387,3848,3848,6151,1
3849,3893,14389,3849,3849,6150,6
3850,6354,17941,3850,3850,6149,7
3851,1432,5343,3851,3851,6148,5
3852,7697,-2165,3852,3852,6147,5
3853,6165,-507,3853,3853,6146,8
3854,2661,-7400,6564,3854,6145,2
3855,2020,-8296,3855,3855,6144,3
3856,8188,-201,3856,3856,6143,8
3857,9232,3945,3857,3857,6142,9
3858,8994,647,3858,3858,6141,3
3859,5977,-6681,2492,3859,6140,5
3860,1026,14717,3860,3860,6139,8
3861,2944,2864,3861,3861,6138,5
3862,4127,4471,3862,3862,6137,8
3863,1184,-4956,3863,3863,6136,6
3864,6606,-11352,3864,3864,6135,3
3865,4776,27756,3865,3865,6134,0
3866,8091,-14541,3866,3866,6133,8
3867,586,4842,3867,3867,6132,3
3868,9999,-7654,3868,3868,6131,7
3869,9378,9729,3869,3869,6130,7
3870,8460,5339,3027,3870,6129,2
3871,4222,3173,3871,3871,6128,8
3872,453,19188,3872,3872,6127,7
3873,6141,-7016,3873,3873,6126,1
3874,3747,-3020,3583,3874,6125,0
3875,9419,-4757,3875,3875,6124,0
3876,6442,28658,3876,3876,6123,4
3877,4102,-5033,3877,3877,6122,3
3878,804,15135,3878,3878,6121,6
3879,2079,-6056,3879,3879,6120,0
3880,6570,-3962,3880,3880,6119,2
3881,6690,-16231,3881,3881,6118,5
3882,4920,4070,3882,3882,6117,2
3883,5972,-11525,3883,3883,6116,1
3884,971,-1364,3884,3884,6115,0
3885,260,-12982,3885,3885,6114,1
3886,2177,32,3886,3886,6113,2
3887,4207,-19608,3887,3887,6112,1
3888,8655,12341,3888,3888,6111,2
3889,3286,9920,3889,3889,6110,9
3890,3901,-24478,3890,3890,6109,2
3891,7175,11281,3891,3891,6108,9
3892,3669,5442,3892,3892,6107,0
3893,5478,11454,3893,3893,6106,0
3894,406,1352,3894,3894,6105,7
3895,6137,-10626,3895,3895,6104,0
3896,535,-10577,3896,3896,6103,3
3897,6455,3447,3897,3897,6102,8
3898,1392,-7408,3898,3898,6101,8
3899,5089,22451,3899,3899,6100,6
3900,4146,-6352,3900,3900,6099,1
3901,2158,-1452,152,3901,6098,5
3902,8613,13628,3902,3902,6097,3
3903,2837,11615,2624,3903,6096,1
3904,3200,10416,3904,3904,6095,9
3905,7742,6931,1914,3905,6094,3
3906,5140,8618,3906,3906,6093,1
3907,9548,1100,3907,3907,6092,4
3908,9668,-18044,3908,3908,6091,4
3909,1294,16359,3909,3909,6090,0
3910,6862,-13595,3910,3910,6089,2
3911,6710,14079,2109,3911,6088,5
3912,4005,-15578,3912,3912,6087,0
3913,8048,4604,3913,3913,6086,7
3914,4430,-2983,3914,3914,6085,6
3915,7628,12323,3915,3915,6084,5
3916,5578,23178,3916,3916,6083,2
3917,1867,-6801,3261,3917,6082,9
3918,9452,502,3918,3918,6081,0
3919,413,422,3919,3919,6080,1
3920,288,857,3920,3920,6079,8
3921,8458,-14521,3921,3921,6078,7
3922,1477,-8148,3922,3922,6077,3
3923,6734,475,3923,3923,6076,9
3924,7901,-2467,3924,3924,6075,9
3925,1663,-8328,5882,3925,6074,8
3926,5456,-10777,3926,3926,6073,7
3927,5048,-7759,3927,3927,6072,2
3928,6177,-17674,3928,3928,6071,1
3929,7050,-643,3929,3929,6070,7
3930,7269,-858,3930,3930,6069,2
3931,9906,2425,3931,3931,6068,5
3932,1206,14968,3932,3932,6067,6
3933,4642,4630,3933,3933,6066,4
3934,161,-8366,3934,3934,6065,3
3935,7464,5597,3935,3935,6064,8
3936,6938,4723,3936,3936,6063,3
3937,512,-24441,3937,3937,6062,0
3938,6049,874,3938,3938,6061,5
3939,8275,-12421,1761,3939,6060,3
3940,1325,488,3697,3940,6059,3
3941,513,16,3941,3941,6058,6
3942,4661,11406,7211,3942,6057,1
3943,3411,-14998,3943,3943,6056,3
3944,5315,13104,3944,3944,6055,3
3945,3382,1245,3945,3945,6054,6
3946,609,4269,3946,3946,6053,5
3947,9618,7714,3947,3947,6052,4
3948,1928,5469,3948,3948,6051,7
3949,5000,-11599,3949,3949,6050,3
3950,7894,-6551,3950,3950,6049,3
3951,4393,16890,3951,3951,6048,1
3952,5297,8487,3952,3952,6047,6
3953,2591,-20890,3953,3953,6046,9
3954,8425,7839,5682,3954,6045,2
3955,501,-6085,3955,3955,6044,5
3956,2874,4185,5616,3956,6043,9
3957,7373,-3227,3957,3957,6042,0
3958,8348,9405,3958,3958,6041,2
3959,3517,3008,3959,3959,6040,6
3960,8503,-6999,3960,3960,6039,7
3961,9173,9854,3961,3961,6038,6
3962,5373,-12001,3962,3962,6037,0
3963,3606,4750,3963,3963,6036,0
3964,3339,-7044,30,3964,6035,5
3965,7938,-7274,3965,3965,6034,9
3966,5902,-10979,4227,3966,6033,2
3967,3431,-6576,3967,3967,6032,9
3968,8768,16390,3968,3968,6031,1
3969,485,14986,3969,3969,6030,5
3970,7471,-3062,3970,3970,6029,8
3971,3427,3569,3971,3971,6028,8
3972,3706,4102,3972,3972,6027,2
3973,5114,-2569,3973,3973,6026,9
3974,934,3156,3974,3974,6025,8
3975,1132,-29,3975,3975,6024,5
3976,2429,3873,3976,3976,6023,8
3977,312,3634,3977,3977,6022,5
3978,9557,-11810,3588,3978,6021,0
3979,2621,-2091,3979,3979,6020,0
3980,6184,2629,3980,3980,6019,6
3981,3376,-5706,1421,3981,6018,3
3982,8466,5451,3982,3982,6017,7
3983,5444,2718,3983,3983,6016,2
3984,1379,-12001,3984,3984,6015,1
3985,8436,-10509,3985,3985,6014,3
3986,8790,5493,9995,3986,6013,0
3987,3998,17066,3987,3987,6012,2
3988,1778,7600,3988,3988,6011,1
3989,1987,-9464,3989,3989,6010,2
3990,5142,-11259,3990,3990,6009,5
3991,4948,12409,3991,3991,6008,5
3992,2977,-755,3992,3992,6007,0
3993,4272,-7321,3993,3993,6006,7
3994,3443,-5730,3994,3994,6005,9
3995,4240,21858,3995,3995,6004,9
3996,432,15026,3996,3996,6003,8
3997,7560,-2629,3997,3997,6002,8
3998,4433,-8612,3998,3998,6001,1
3999,5933,9511,3999,3999,6000,3
4000,9574,7659,4000,4000,5999,5
4001,3411,12425,4001,4001,5998,5
4002,5425,1552,4002,4002,5997,1
4003,973,-16082,4003,4003,5996,1
4004,6249,-8639,4004,4004,5995,8
4005,3736,-4280,4005,4005,5994,2
4006,7594,-2851,4006,4006,5993,4
4007,9625,13811,4007,4007,5992,0
4008,2550,3906,4008,4008,5991,6
4009,9765,13018,4009,4009,5990,2
4010,2850,-4638,4010,4010,5989,9
4011,2138,-2464,4011,4011,5988,6
4012,3489,-1807,9061,4012,5987,5
4013,8262,-10708,4013,4013,5986,1
4014,7247,-7646,4014,4014,5985,0
4015,7121,10397,4015,4015,5984,9
4016,7340,-6631,4016,4016,5983,0
4017,1078,6364,4017,4017,5982,2
4018,6767,-7400,4018,4018,5981,1
4019,5072,19342,4019,4019,5980,1
4020,8701,10908,4020,4020,5979,6
4021,5257,20011,4021,4021,5978,9
4022,527,-1040,1701,4022,5977,5
4023,7053,-4137,4023,4023,5976,2
4024,7323,-7816,4024,4024,5975,4
4025,8571,16952,4025,4025,5974,9
4026,4548,2760,4026,4026,5973,7
4027,5756,-13225,4027,4027,5972,3
4028,9516,-8659,4028,4028,5971,1
4029,65,13554,4029,4029,5970,9
4030,8953,-15272,4030,4030,5969,2
4031,2864,2909,4031,4031,5968,0
4032,6348,16909,4032,4032,5967,2
4033,1146,-12760,4033,4033,5966,6
4034,965,-21904,9266,4034,5965,6
4035,298,-3496,4035,4035,5964,9
4036,5510,211,4036,4036,5963,2
4037,518,14198,4037,4037,5962,7
4038,0,-3180,4038,4038,5961,2
4039,5658,-2934,4039,4039,5960,8
4040,2799,5316,4040,4040,5959,2
4041,359,7257,4041,4041,5958,6
4042,5667,-8199,4042,4042,5957,6
4043,312,-6846,4043,4043,5956,6
4044,6108,-5299,4044,4044,5955,4
4045,6220,6255,4045,4045,5954,9
4046,5063,23297,3220,4046,5953,1
4047,5404,-149,4795,4047,5952,3
4048,9921,-4586,4048,4048,5951,9
4049,1524,-2325,4049,4049,5950,6
4050,8771,11087,4050,4050,5949,1
4051,9529,-8278,4051,4051,5948,5
4052,1141,14659,4052,4052,5947,8
4053,4897,-15860,4053,4053,5946,0
4054,5032,-105,2097,4054,5945,9
4055,423,-6110,4055,4055,5944,6
4056,8548,20019,1588,4056,5943,7
4057,1132,4034,4057,4057,5942,4
4058,9845,2780,4058,4058,5941,6
4059,3821,-442,4059,4059,5940,8
4060,9161,-4202,4060,4060,5939,4
4061,4314,7390,260,4061,5938,2
4062,4082,1033,4062,4062,5937,3
4063,6474,1458,4063,4063,5936,9
4064,5816,6638,4064,4064,5935,5
4065,597,-12832,4065,4065,5934,3
4066,3793,8984,4066,4066,5933,3
4067,7585,-7380,4067,4067,5932,8
4068,8731,-8235,4068,4068,5931,7
4069,4995,-2398,4069,4069,5930,9
4070,6726,-14184,4070,4070,5929,3
4071,7250,-12194,6219,4071,5928,7
4072,3704,12247,4072,4072,5927,3
4073,3202,-8912,4073,4073,5926,9
4074,815,-9224,4074,4074,5925,7
4075,7270,-1480,4075,4075,5924,1
4076,6940,4763,4076,4076,5923,5
4077,1983,-1025,8415,4077,5922,5
4078,396,-26716,4078,4078,5921,1
4079,7800,-26683,4079,4079,5920,2
4080,5531,8122,4080,4080,5919,6
4081,6898,18043,4081,4081,5918,8
4082,3532,570,4082,4082,5917,6
4083,2702,-21035,4083,4083,5916,1
4084,4282,-15011,4084,4084,5915,3
4085,1327,-9671,4085,4085,5914,1
4086,9013,-8206,4939,4086,5913,5
4087,3134,-7575,4087,4087,5912,7
4088,9795,-9011,4088,4088,5911,2
4089,6291,-8585,4089,4089,5910,9
4090,2769,10308,4090,4090,5909,7
4091,367,6290,4091,4091,5908,5
4092,5216,-4949,4092,4092,5907,0
4093,6992,6733,4093,4093,5906,2
4094,4973,-15885,4094,4094,5905,6
4095,4545,4422,4095,4095,5904,2
4096,6237,17146,4096,4096,5903,5
4097,5625,-12011,4097,4097,5902,7
4098,1995,-1448,4098,4098,5901,6
4099,3441,-4817,4099,4099,5900,2
4100,302,487,4100,4100,5899,2
4101,6775,2505,4101,4101,5898,9
4102,5951,12748,4102,4102,5897,5
4103,6823,-2078,4103,4103,5896,9
4104,5067,7886,1761,4104,5895,5
4105,3530,1597,1049,4105,5894,8
4106,9664,3503,4106,4106,5893,1
4107,1253,-1501,4107,4107,5892,9
4108,9672,-21053,4108,4108,5891,2
4109,8914,-165,4109,4109,5890,1
4110,3252,4244,4110,4110,5889,7
4111,1469,5497,4111,4111,5888,8
4112,616,-10363,4112,4112,5887,3
4113,4087,-14163,6776,4113,5886,4
4114,2713,-7281,4114,4114,5885,4
4115,6656,1581,4115,4115,5884,7
4116,5554,10469,5631,4116,5883,7
4117,2628,2092,4117,4117,5882,3
4118,4671,12356,2989,4118,5881,4
4119,7035,-10465,4119,4119,5880,5
4120,9292,19563,1700,4120,5879,8
4121,5374,3294,4121,4121,5878,3
4122,3583,-4240,4122,4122,5877,5
4123,6339,2632,4123,4123,5876,8
4124,4057,-6723,4124,4124,5875,4
4125,7509,-7796,4125,4125,5874,7
4126,4963,23609,4126,4126,5873,7
4127,4227,5126,4127,4127,5872,9
4128,3072,-2893,4128,4128,5871,7
4129,2770,623,4129,4129,5870,3
4130,9634,-9666,5535,4130,5869,7
4131,2695,12801,9986,4131,5868,7
4132,5388,-597,4132,4132,5867,0
4133,925,3211,4133,4133,5866,8
4134,7969,11825,4134,4134,5865,0
4135,4356,-4126,4135,4135,5864,4
4136,7118,-17071,4136,4136,5863,3
4137,3085,-18043,548,4137,5862,5
4138,7527,-8144,670,4138,5861,3
4139,5584,-20592,4139,4139,5860,7
4140,7437,-4791,4140,4140,5859,9
4141,698,11902,4141,4141,5858,2
4142,7415,3590,4142,4142,5857,6
4143,1079,748,4143,4143,5856,8
4144,6276,-9329,4144,4144,5855,4
4145,229,-8116,4145,4145,5854,7
4146,2885,-8109,4146,4146,5853,2
4147,1112,-6745,4147,4147,5852,5
4148,4454,-4306,4148,4148,5851,0
4149,798,12477,4149,4149,5850,6
4150,1254,-1967,4150,4150,5849,9
4151,2998,6530,4151,4151,5848,3
4152,1777,-4489,4152,4152,5847,9
4153,3083,6383,4153,4153,5846,1
4154,3747,6976,4154,4154,5845,1
4155,6707,-10535,9996,4155,5844,5
4156,9375,-9500,4156,4156,5843,6
4157,8149,-20581,4157,4157,5842,0
4158,9407,-17615,4158,4158,5841,2
4159,9245,-5323,4159,4159,5840,2
